2000,2000,2000,0.016210,987.016172
3000,3000,3000,0.040490,1333.652159
4000,4000,4000,0.085994,1488.472115
5000,5000,5000,0.167806,1489.813898
6000,6000,6000,0.277847,1554.811819
7000,7000,7000,0.431654,1589.236714
8000,8000,8000,0.633707,1615.887821
9000,9000,9000,0.903723,1613.325881
10000,10000,10000,1.243827,1607.940222
11000,11000,11000,1.638419,1624.736662
12000,12000,12000,2.144116,1611.853303
13000,13000,13000,2.711666,1620.406253
14000,14000,14000,3.352469,1637.002451
15000,15000,15000,4.185803,1612.593705
16000,16000,16000,5.034082,1627.307685
17000,17000,17000,6.023267,1631.340616
18000,18000,18000,7.153338,1630.567537
19000,19000,19000,8.416943,1629.807853
20000,20000,20000,9.876261,1620.046249
